id,code,name,external_id,normal_balance_type,eventually_consistent,is_account_set,velocity_context_values,status,created_at
01a07757-9312-7c83-afc2-1e6fe82976c5,LOCKCEIL-01a0775793127c83afc21e7849c313b3-263,lock ceiling 263,,credit,f,f,"{""id"": ""01a07757-9312-7c83-afc2-1e6fe82976c5"", ""name"": ""lock ceiling 263"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-9312-7c83-afc2-1e87d80ff9f6,LOCKCEIL-01a0775793127c83afc21e9e84a31184-264,lock ceiling 264,,credit,f,f,"{""id"": ""01a07757-9312-7c83-afc2-1e87d80ff9f6"", ""name"": ""lock ceiling 264"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-9312-7c83-afc2-1ea0aca46860,LOCKCEIL-01a0775793127c83afc21eb82228103b-265,lock ceiling 265,,credit,f,f,"{""id"": ""01a07757-9312-7c83-afc2-1ea0aca46860"", ""name"": ""lock ceiling 265"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-9312-7c83-afc2-1ecd931ea70c,LOCKCEIL-01a0775793127c83afc21edb1de676a9-266,lock ceiling 266,,credit,f,f,"{""id"": ""01a07757-9312-7c83-afc2-1ecd931ea70c"", ""name"": ""lock ceiling 266"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-9312-7c83-afc2-1eeae5d51dad,LOCKCEIL-01a0775793127c83afc21ef5c7724a4e-267,lock ceiling 267,,credit,f,f,"{""id"": ""01a07757-9312-7c83-afc2-1eeae5d51dad"", ""name"": ""lock ceiling 267"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-9312-7c83-afc2-1f0ae05c099c,LOCKCEIL-01a0775793127c83afc21f1997b548b9-268,lock ceiling 268,,credit,f,f,"{""id"": ""01a07757-9312-7c83-afc2-1f0ae05c099c"", ""name"": ""lock ceiling 268"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-9312-7c83-afc2-1f20a9d7a6c7,LOCKCEIL-01a0775793127c83afc21f3a52a0d307-269,lock ceiling 269,,credit,f,f,"{""id"": ""01a07757-9312-7c83-afc2-1f20a9d7a6c7"", ""name"": ""lock ceiling 269"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-9312-7c83-afc2-1f4832186617,LOCKCEIL-01a0775793127c83afc21f5046bca49d-270,lock ceiling 270,,credit,f,f,"{""id"": ""01a07757-9312-7c83-afc2-1f4832186617"", ""name"": ""lock ceiling 270"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-9312-7c83-afc2-1f66475ca0b8,LOCKCEIL-01a0775793127c83afc21f7df81b013b-271,lock ceiling 271,,credit,f,f,"{""id"": ""01a07757-9312-7c83-afc2-1f66475ca0b8"", ""name"": ""lock ceiling 271"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-9312-7c83-afc2-1f8cfdb6bebf,LOCKCEIL-01a0775793127c83afc21f9dd28c7008-272,lock ceiling 272,,credit,f,f,"{""id"": ""01a07757-9312-7c83-afc2-1f8cfdb6bebf"", ""name"": ""lock ceiling 272"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-9312-7c83-afc2-1fa8388a9ade,LOCKCEIL-01a0775793127c83afc21fb24c31269b-273,lock ceiling 273,,credit,f,f,"{""id"": ""01a07757-9312-7c83-afc2-1fa8388a9ade"", ""name"": ""lock ceiling 273"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-9312-7c83-afc2-1fca87431e6e,LOCKCEIL-01a0775793127c83afc21fde13184f2b-274,lock ceiling 274,,credit,f,f,"{""id"": ""01a07757-9312-7c83-afc2-1fca87431e6e"", ""name"": ""lock ceiling 274"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-9312-7c83-afc2-1feb8fb7446a,LOCKCEIL-01a0775793127c83afc21ffcb1478162-275,lock ceiling 275,,credit,f,f,"{""id"": ""01a07757-9312-7c83-afc2-1feb8fb7446a"", ""name"": ""lock ceiling 275"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-9312-7c83-afc2-200f9f624a93,LOCKCEIL-01a0775793127c83afc2201b3223d9d9-276,lock ceiling 276,,credit,f,f,"{""id"": ""01a07757-9312-7c83-afc2-200f9f624a93"", ""name"": ""lock ceiling 276"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-9312-7c83-afc2-20253ab21eed,LOCKCEIL-01a0775793127c83afc2203e7630ce4b-277,lock ceiling 277,,credit,f,f,"{""id"": ""01a07757-9312-7c83-afc2-20253ab21eed"", ""name"": ""lock ceiling 277"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-9312-7c83-afc2-20472bd24e23,LOCKCEIL-01a0775793127c83afc220595565b789-278,lock ceiling 278,,credit,f,f,"{""id"": ""01a07757-9312-7c83-afc2-20472bd24e23"", ""name"": ""lock ceiling 278"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-9312-7c83-afc2-206a1782cd1b,LOCKCEIL-01a0775793127c83afc2207479fdbbbc-279,lock ceiling 279,,credit,f,f,"{""id"": ""01a07757-9312-7c83-afc2-206a1782cd1b"", ""name"": ""lock ceiling 279"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-9312-7c83-afc2-2083fd16f217,LOCKCEIL-01a0775793127c83afc2209929b6ce96-280,lock ceiling 280,,credit,f,f,"{""id"": ""01a07757-9312-7c83-afc2-2083fd16f217"", ""name"": ""lock ceiling 280"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-9312-7c83-afc2-20a93c50f077,LOCKCEIL-01a0775793127c83afc220b6482b50b0-281,lock ceiling 281,,credit,f,f,"{""id"": ""01a07757-9312-7c83-afc2-20a93c50f077"", ""name"": ""lock ceiling 281"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-9312-7c83-afc2-20c22255c8c8,LOCKCEIL-01a0775793127c83afc220d2abc61740-282,lock ceiling 282,,credit,f,f,"{""id"": ""01a07757-9312-7c83-afc2-20c22255c8c8"", ""name"": ""lock ceiling 282"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-9312-7c83-afc2-20e2047c2289,LOCKCEIL-01a0775793127c83afc220ff1f76f388-283,lock ceiling 283,,credit,f,f,"{""id"": ""01a07757-9312-7c83-afc2-20e2047c2289"", ""name"": ""lock ceiling 283"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-9312-7c83-afc2-210bc196e068,LOCKCEIL-01a0775793127c83afc2211115eb9284-284,lock ceiling 284,,credit,f,f,"{""id"": ""01a07757-9312-7c83-afc2-210bc196e068"", ""name"": ""lock ceiling 284"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-9312-7c83-afc2-2124cdebd13c,LOCKCEIL-01a0775793127c83afc2213526623e1f-285,lock ceiling 285,,credit,f,f,"{""id"": ""01a07757-9312-7c83-afc2-2124cdebd13c"", ""name"": ""lock ceiling 285"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-9312-7c83-afc2-21494f782822,LOCKCEIL-01a0775793127c83afc22155cd03f46d-286,lock ceiling 286,,credit,f,f,"{""id"": ""01a07757-9312-7c83-afc2-21494f782822"", ""name"": ""lock ceiling 286"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-9312-7c83-afc2-2160217a21de,LOCKCEIL-01a0775793127c83afc2217e13a7c224-287,lock ceiling 287,,credit,f,f,"{""id"": ""01a07757-9312-7c83-afc2-2160217a21de"", ""name"": ""lock ceiling 287"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-9312-7c83-afc2-21820db8fadd,LOCKCEIL-01a0775793127c83afc2219cd04f0bd8-288,lock ceiling 288,,credit,f,f,"{""id"": ""01a07757-9312-7c83-afc2-21820db8fadd"", ""name"": ""lock ceiling 288"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-9312-7c83-afc2-21a58464b68d,LOCKCEIL-01a0775793127c83afc221b8885caa1c-289,lock ceiling 289,,credit,f,f,"{""id"": ""01a07757-9312-7c83-afc2-21a58464b68d"", ""name"": ""lock ceiling 289"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-9312-7c83-afc2-21ca37bb9e3c,LOCKCEIL-01a0775793127c83afc221d29fb96411-290,lock ceiling 290,,credit,f,f,"{""id"": ""01a07757-9312-7c83-afc2-21ca37bb9e3c"", ""name"": ""lock ceiling 290"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-9312-7c83-afc2-21e9491dd839,LOCKCEIL-01a0775793127c83afc221fed8b8a984-291,lock ceiling 291,,credit,f,f,"{""id"": ""01a07757-9312-7c83-afc2-21e9491dd839"", ""name"": ""lock ceiling 291"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-9312-7c83-afc2-220d5bdfc109,LOCKCEIL-01a0775793127c83afc2221fcbdaa935-292,lock ceiling 292,,credit,f,f,"{""id"": ""01a07757-9312-7c83-afc2-220d5bdfc109"", ""name"": ""lock ceiling 292"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-9312-7c83-afc2-22290a6d06f3,LOCKCEIL-01a0775793127c83afc2223ecfdd2f16-293,lock ceiling 293,,credit,f,f,"{""id"": ""01a07757-9312-7c83-afc2-22290a6d06f3"", ""name"": ""lock ceiling 293"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-9312-7c83-afc2-2242b6495b05,LOCKCEIL-01a0775793127c83afc222599534acc6-294,lock ceiling 294,,credit,f,f,"{""id"": ""01a07757-9312-7c83-afc2-2242b6495b05"", ""name"": ""lock ceiling 294"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-9312-7c83-afc2-2269583a3d61,LOCKCEIL-01a0775793127c83afc22274f7cce935-295,lock ceiling 295,,credit,f,f,"{""id"": ""01a07757-9312-7c83-afc2-2269583a3d61"", ""name"": ""lock ceiling 295"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-9312-7c83-afc2-228f677e2b72,LOCKCEIL-01a0775793127c83afc22291325f5cb8-296,lock ceiling 296,,credit,f,f,"{""id"": ""01a07757-9312-7c83-afc2-228f677e2b72"", ""name"": ""lock ceiling 296"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-9312-7c83-afc2-22ae442b175d,LOCKCEIL-01a0775793127c83afc222b13d6c05d9-297,lock ceiling 297,,credit,f,f,"{""id"": ""01a07757-9312-7c83-afc2-22ae442b175d"", ""name"": ""lock ceiling 297"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-9312-7c83-afc2-22cb283098f5,LOCKCEIL-01a0775793127c83afc222d433b4ae4e-298,lock ceiling 298,,credit,f,f,"{""id"": ""01a07757-9312-7c83-afc2-22cb283098f5"", ""name"": ""lock ceiling 298"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-9312-7c83-afc2-22e444cbf132,LOCKCEIL-01a0775793127c83afc222f24c4b5720-299,lock ceiling 299,,credit,f,f,"{""id"": ""01a07757-9312-7c83-afc2-22e444cbf132"", ""name"": ""lock ceiling 299"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-9312-7c83-afc2-230df5f368f7,LOCKCEIL-01a0775793127c83afc22317797dbc5f-300,lock ceiling 300,,credit,f,f,"{""id"": ""01a07757-9312-7c83-afc2-230df5f368f7"", ""name"": ""lock ceiling 300"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-9312-7c83-afc2-23241b3fbad6,LOCKCEIL-01a0775793127c83afc2233b31766d7e-301,lock ceiling 301,,credit,f,f,"{""id"": ""01a07757-9312-7c83-afc2-23241b3fbad6"", ""name"": ""lock ceiling 301"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-9312-7c83-afc2-234d2c125cc3,LOCKCEIL-01a0775793127c83afc2235c7b874a0c-302,lock ceiling 302,,credit,f,f,"{""id"": ""01a07757-9312-7c83-afc2-234d2c125cc3"", ""name"": ""lock ceiling 302"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-9312-7c83-afc2-236b99c875e3,LOCKCEIL-01a0775793127c83afc22376fda606af-303,lock ceiling 303,,credit,f,f,"{""id"": ""01a07757-9312-7c83-afc2-236b99c875e3"", ""name"": ""lock ceiling 303"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-9312-7c83-afc2-238d1c444efe,LOCKCEIL-01a0775793127c83afc2239e4704e3fc-304,lock ceiling 304,,credit,f,f,"{""id"": ""01a07757-9312-7c83-afc2-238d1c444efe"", ""name"": ""lock ceiling 304"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-9312-7c83-afc2-23a36300cccd,LOCKCEIL-01a0775793127c83afc223b35ff490d1-305,lock ceiling 305,,credit,f,f,"{""id"": ""01a07757-9312-7c83-afc2-23a36300cccd"", ""name"": ""lock ceiling 305"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-9312-7c83-afc2-23cfb66f3d0c,LOCKCEIL-01a0775793127c83afc223db00b2b21f-306,lock ceiling 306,,credit,f,f,"{""id"": ""01a07757-9312-7c83-afc2-23cfb66f3d0c"", ""name"": ""lock ceiling 306"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-9312-7c83-afc2-23eea373bf4c,LOCKCEIL-01a0775793127c83afc223f1ac254eb2-307,lock ceiling 307,,credit,f,f,"{""id"": ""01a07757-9312-7c83-afc2-23eea373bf4c"", ""name"": ""lock ceiling 307"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-9312-7c83-afc2-240d997e7df0,LOCKCEIL-01a0775793127c83afc224137feefc71-308,lock ceiling 308,,credit,f,f,"{""id"": ""01a07757-9312-7c83-afc2-240d997e7df0"", ""name"": ""lock ceiling 308"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-9312-7c83-afc2-242d632bef61,LOCKCEIL-01a0775793127c83afc22434d3dda6cc-309,lock ceiling 309,,credit,f,f,"{""id"": ""01a07757-9312-7c83-afc2-242d632bef61"", ""name"": ""lock ceiling 309"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-9312-7c83-afc2-2445566160a8,LOCKCEIL-01a0775793127c83afc2245747efbbbf-310,lock ceiling 310,,credit,f,f,"{""id"": ""01a07757-9312-7c83-afc2-2445566160a8"", ""name"": ""lock ceiling 310"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-9312-7c83-afc2-24617fd157e5,LOCKCEIL-01a0775793127c83afc2247d16266cd9-311,lock ceiling 311,,credit,f,f,"{""id"": ""01a07757-9312-7c83-afc2-24617fd157e5"", ""name"": ""lock ceiling 311"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-9312-7c83-afc2-248311caf94f,LOCKCEIL-01a0775793127c83afc22498836f817b-312,lock ceiling 312,,credit,f,f,"{""id"": ""01a07757-9312-7c83-afc2-248311caf94f"", ""name"": ""lock ceiling 312"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-9312-7c83-afc2-24aae3684888,LOCKCEIL-01a0775793127c83afc224b7c51f3ebf-313,lock ceiling 313,,credit,f,f,"{""id"": ""01a07757-9312-7c83-afc2-24aae3684888"", ""name"": ""lock ceiling 313"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-9312-7c83-afc2-24ce6c992b5c,LOCKCEIL-01a0775793127c83afc224df18e0d154-314,lock ceiling 314,,credit,f,f,"{""id"": ""01a07757-9312-7c83-afc2-24ce6c992b5c"", ""name"": ""lock ceiling 314"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-9312-7c83-afc2-24ef141c7979,LOCKCEIL-01a0775793127c83afc224fc64077966-315,lock ceiling 315,,credit,f,f,"{""id"": ""01a07757-9312-7c83-afc2-24ef141c7979"", ""name"": ""lock ceiling 315"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-9312-7c83-afc2-250e7c4b04bd,LOCKCEIL-01a0775793127c83afc22512987df016-316,lock ceiling 316,,credit,f,f,"{""id"": ""01a07757-9312-7c83-afc2-250e7c4b04bd"", ""name"": ""lock ceiling 316"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-9312-7c83-afc2-2526854fc7ad,LOCKCEIL-01a0775793127c83afc22533a79c6132-317,lock ceiling 317,,credit,f,f,"{""id"": ""01a07757-9312-7c83-afc2-2526854fc7ad"", ""name"": ""lock ceiling 317"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-9312-7c83-afc2-254eab66b097,LOCKCEIL-01a0775793127c83afc22551a64fdc5f-318,lock ceiling 318,,credit,f,f,"{""id"": ""01a07757-9312-7c83-afc2-254eab66b097"", ""name"": ""lock ceiling 318"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-9312-7c83-afc2-2563eb43e521,LOCKCEIL-01a0775793127c83afc225793458ea3c-319,lock ceiling 319,,credit,f,f,"{""id"": ""01a07757-9312-7c83-afc2-2563eb43e521"", ""name"": ""lock ceiling 319"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-9312-7c83-afc2-25892b6b8e29,LOCKCEIL-01a0775793127c83afc22594ea6b5a0b-320,lock ceiling 320,,credit,f,f,"{""id"": ""01a07757-9312-7c83-afc2-25892b6b8e29"", ""name"": ""lock ceiling 320"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-9312-7c83-afc2-25add545ecfc,LOCKCEIL-01a0775793127c83afc225b605159f6f-321,lock ceiling 321,,credit,f,f,"{""id"": ""01a07757-9312-7c83-afc2-25add545ecfc"", ""name"": ""lock ceiling 321"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-9313-7b02-923e-7d75feb40755,LOCKCEIL-01a0775793137b02923e7d8b6337b691-322,lock ceiling 322,,credit,f,f,"{""id"": ""01a07757-9313-7b02-923e-7d75feb40755"", ""name"": ""lock ceiling 322"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-9313-7b02-923e-7d9ec2c3de4c,LOCKCEIL-01a0775793137b02923e7dad68a30c09-323,lock ceiling 323,,credit,f,f,"{""id"": ""01a07757-9313-7b02-923e-7d9ec2c3de4c"", ""name"": ""lock ceiling 323"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-9313-7b02-923e-7dba29a23850,LOCKCEIL-01a0775793137b02923e7dc85d394f5a-324,lock ceiling 324,,credit,f,f,"{""id"": ""01a07757-9313-7b02-923e-7dba29a23850"", ""name"": ""lock ceiling 324"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-9313-7b02-923e-7dd40d604e36,LOCKCEIL-01a0775793137b02923e7dec81be30d5-325,lock ceiling 325,,credit,f,f,"{""id"": ""01a07757-9313-7b02-923e-7dd40d604e36"", ""name"": ""lock ceiling 325"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-9313-7b02-923e-7df959865a35,LOCKCEIL-01a0775793137b02923e7e0994647837-326,lock ceiling 326,,credit,f,f,"{""id"": ""01a07757-9313-7b02-923e-7df959865a35"", ""name"": ""lock ceiling 326"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-9313-7b02-923e-7e1d5bb514cc,LOCKCEIL-01a0775793137b02923e7e2987b7242d-327,lock ceiling 327,,credit,f,f,"{""id"": ""01a07757-9313-7b02-923e-7e1d5bb514cc"", ""name"": ""lock ceiling 327"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-9313-7b02-923e-7e38958ec1ac,LOCKCEIL-01a0775793137b02923e7e4c1552ec81-328,lock ceiling 328,,credit,f,f,"{""id"": ""01a07757-9313-7b02-923e-7e38958ec1ac"", ""name"": ""lock ceiling 328"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-9313-7b02-923e-7e5bbedfb896,LOCKCEIL-01a0775793137b02923e7e62a567da89-329,lock ceiling 329,,credit,f,f,"{""id"": ""01a07757-9313-7b02-923e-7e5bbedfb896"", ""name"": ""lock ceiling 329"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-9313-7b02-923e-7e78d527dedf,LOCKCEIL-01a0775793137b02923e7e8b3371e729-330,lock ceiling 330,,credit,f,f,"{""id"": ""01a07757-9313-7b02-923e-7e78d527dedf"", ""name"": ""lock ceiling 330"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-9313-7b02-923e-7e928a8b5b03,LOCKCEIL-01a0775793137b02923e7ea6df2c6945-331,lock ceiling 331,,credit,f,f,"{""id"": ""01a07757-9313-7b02-923e-7e928a8b5b03"", ""name"": ""lock ceiling 331"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-9313-7b02-923e-7eb866425cba,LOCKCEIL-01a0775793137b02923e7eca59857f51-332,lock ceiling 332,,credit,f,f,"{""id"": ""01a07757-9313-7b02-923e-7eb866425cba"", ""name"": ""lock ceiling 332"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-9313-7b02-923e-7edcb0b7556b,LOCKCEIL-01a0775793137b02923e7ee704a156b7-333,lock ceiling 333,,credit,f,f,"{""id"": ""01a07757-9313-7b02-923e-7edcb0b7556b"", ""name"": ""lock ceiling 333"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-9313-7b02-923e-7ef14d500342,LOCKCEIL-01a0775793137b02923e7f06bfac4177-334,lock ceiling 334,,credit,f,f,"{""id"": ""01a07757-9313-7b02-923e-7ef14d500342"", ""name"": ""lock ceiling 334"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-9313-7b02-923e-7f1f4359bd11,LOCKCEIL-01a0775793137b02923e7f24ddc589c7-335,lock ceiling 335,,credit,f,f,"{""id"": ""01a07757-9313-7b02-923e-7f1f4359bd11"", ""name"": ""lock ceiling 335"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-9313-7b02-923e-7f384c7bc82f,LOCKCEIL-01a0775793137b02923e7f44eb46baf4-336,lock ceiling 336,,credit,f,f,"{""id"": ""01a07757-9313-7b02-923e-7f384c7bc82f"", ""name"": ""lock ceiling 336"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-9313-7b02-923e-7f5413e6ec4c,LOCKCEIL-01a0775793137b02923e7f6183d2a00b-337,lock ceiling 337,,credit,f,f,"{""id"": ""01a07757-9313-7b02-923e-7f5413e6ec4c"", ""name"": ""lock ceiling 337"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-9313-7b02-923e-7f75af5302a5,LOCKCEIL-01a0775793137b02923e7f86636ad2a0-338,lock ceiling 338,,credit,f,f,"{""id"": ""01a07757-9313-7b02-923e-7f75af5302a5"", ""name"": ""lock ceiling 338"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-9313-7b02-923e-7f92203f1f1f,LOCKCEIL-01a0775793137b02923e7fa58a3a4973-339,lock ceiling 339,,credit,f,f,"{""id"": ""01a07757-9313-7b02-923e-7f92203f1f1f"", ""name"": ""lock ceiling 339"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-9313-7b02-923e-7fb3aa0a0ca1,LOCKCEIL-01a0775793137b02923e7fcc0f77713f-340,lock ceiling 340,,credit,f,f,"{""id"": ""01a07757-9313-7b02-923e-7fb3aa0a0ca1"", ""name"": ""lock ceiling 340"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
