id,sequence,payload,tracing_context,recorded_at
8dc50f4a-dbfe-4620-b7a5-cb3a485a3b63,3829,"{""type"": ""transaction_created"", ""transaction"": {""id"": ""01a07757-a536-7d53-927f-4d746d770a02"", ""version"": 1, ""metadata"": {""foo"": ""bar""}, ""effective"": ""2026-09-06"", ""entry_ids"": [""01a07757-a589-7521-b642-6b6f57184183"", ""01a07757-a589-7521-b642-6b75efc23ae9"", ""01a07757-a589-7521-b642-6b812b8406c8"", ""01a07757-a589-7521-b642-6b91cf4268e2"", ""01a07757-a589-7521-b642-6ba83e005a50"", ""01a07757-a589-7521-b642-6bbe1300d05e""], ""created_at"": ""2026-09-06T15:30:27.812062Z"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""description"": null, ""external_id"": null, ""modified_at"": ""2026-09-06T15:30:27.812062Z"", ""correlation_id"": ""01a07757-a536-7d53-927f-4d746d770a02"", ""tx_template_id"": ""01a07757-920b-70c0-aaa2-cdc1b16ae111""}}",,2026-09-06 15:30:27.812062+00
8dc7ec06-d353-4e2f-895d-04585f62feba,3501,"{""type"": ""entry_created"", ""entry"": {""id"": ""01a07757-a306-7620-af52-7204579a4829"", ""layer"": ""Settled"", ""units"": ""1290"", ""version"": 1, ""currency"": ""BTC"", ""metadata"": {""sender"": ""01a07757-9313-7b02-923e-80f595976aaf""}, ""sequence"": 1, ""direction"": ""debit"", ""account_id"": ""01a07757-9313-7b02-923e-80f595976aaf"", ""entry_type"": ""TEST_BTC_DR"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""description"": null, ""transaction_id"": ""01a07757-a224-7902-a4bd-38174bef9ed2""}}",,2026-09-06 15:30:27.026135+00
8de51b2d-399d-4735-a1ba-7c16437199f7,3602,"{""type"": ""entry_created"", ""entry"": {""id"": ""01a07757-a327-7cb2-b4b9-d1843cc4e395"", ""layer"": ""Settled"", ""units"": ""100"", ""version"": 1, ""currency"": ""USD"", ""metadata"": null, ""sequence"": 4, ""direction"": ""credit"", ""account_id"": ""01a07757-931c-7ca1-9d6f-33cac9be95e5"", ""entry_type"": ""TEST_USD_CR"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""description"": null, ""transaction_id"": ""01a07757-a224-7902-a4bd-3921f5a6f6cb""}}",,2026-09-06 15:30:27.026135+00
8de722ab-6b73-4d6f-acc5-abfa17177f3b,302,"{""type"": ""account_set_created"", ""account_set"": {""id"": ""01a07757-15d0-7ca1-a6ac-9dfcf40c1039"", ""name"": ""depth-set-7"", ""version"": 1, ""metadata"": null, ""journal_id"": ""01a07757-13e2-7f22-89aa-e9d6f612c09d"", ""description"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}}",,2026-09-06 15:29:51.057085+00
8e023adb-ff1f-4b50-8561-67e2323035e3,2480,"{""type"": ""entry_created"", ""entry"": {""id"": ""01a07757-9efd-7270-ab93-ffd4008c5ed4"", ""layer"": ""Pending"", ""units"": ""100"", ""version"": 1, ""currency"": ""USD"", ""metadata"": null, ""sequence"": 5, ""direction"": ""debit"", ""account_id"": ""01a07757-9310-7272-93cd-3d0044b8f3c5"", ""entry_type"": ""TEST_USD_PENDING_DR"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""description"": null, ""transaction_id"": ""01a07757-9e1b-7fe3-9b11-9f7b4f8dd5b0""}}",,2026-09-06 15:30:25.94797+00
8e08c8db-1d10-4442-9632-1c35a9089e69,131,"{""type"": ""account_set_created"", ""account_set"": {""id"": ""01a07757-0a4a-7272-8823-7b1ff2039f67"", ""name"": ""batch-depth-11"", ""version"": 1, ""metadata"": null, ""journal_id"": ""01a07757-0638-79e1-a089-baceb9440dfe"", ""description"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}}",,2026-09-06 15:29:48.110285+00
8e24f4e9-4843-40b6-9f31-47bb2670a22a,3672,"{""type"": ""entry_created"", ""entry"": {""id"": ""01a07757-a338-70d3-af01-9838fbf0af15"", ""layer"": ""Settled"", ""units"": ""100"", ""version"": 1, ""currency"": ""USD"", ""metadata"": null, ""sequence"": 4, ""direction"": ""credit"", ""account_id"": ""01a07757-931c-7ca1-9d6f-364ea849709a"", ""entry_type"": ""TEST_USD_CR"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""description"": null, ""transaction_id"": ""01a07757-a224-7902-a4bd-39cba471e480""}}",,2026-09-06 15:30:27.026135+00
8e37d159-955a-41d2-868e-3e7feb032c19,2169,"{""type"": ""entry_created"", ""entry"": {""id"": ""01a07757-9e84-7893-b8cd-d3e3fb74665b"", ""layer"": ""Settled"", ""units"": ""1290"", ""version"": 1, ""currency"": ""BTC"", ""metadata"": null, ""sequence"": 2, ""direction"": ""credit"", ""account_id"": ""01a07757-930f-7fc0-b97b-64041b788970"", ""entry_type"": ""TEST_BTC_CR"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""description"": null, ""transaction_id"": ""01a07757-9e1a-7242-a0e7-66bac0cf1bdf""}}",,2026-09-06 15:30:25.94797+00
8e401278-13ea-44b2-8d53-31f5c06e5807,950,"{""type"": ""account_created"", ""account"": {""id"": ""01a07757-9310-7272-93cd-3e8f172a8283"", ""code"": ""LOCKCEIL-01a077579310727293cd3e94725f31d7-184"", ""name"": ""lock ceiling 184"", ""config"": {""is_account_set"": false, ""eventually_consistent"": false}, ""status"": ""active"", ""version"": 1, ""metadata"": null, ""description"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}}",,2026-09-06 15:30:23.414343+00
8e40e216-a2a6-4278-83c0-cd402751a4a3,898,"{""type"": ""account_created"", ""account"": {""id"": ""01a07757-9310-7272-93cd-38058bebd630"", ""code"": ""LOCKCEIL-01a077579310727293cd3817daedeaa3-132"", ""name"": ""lock ceiling 132"", ""config"": {""is_account_set"": false, ""eventually_consistent"": false}, ""status"": ""active"", ""version"": 1, ""metadata"": null, ""description"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}}",,2026-09-06 15:30:23.414343+00
8e65878e-defc-4f08-9399-a8177340fb55,4895,"{""type"": ""entry_created"", ""entry"": {""id"": ""01a07757-a810-76a1-ab80-120ec9aae51a"", ""layer"": ""Settled"", ""units"": ""1290"", ""version"": 1, ""currency"": ""BTC"", ""metadata"": null, ""sequence"": 2, ""direction"": ""credit"", ""account_id"": ""01a07757-9330-7793-a5c3-a4c7b806b096"", ""entry_type"": ""TEST_BTC_CR"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""description"": null, ""transaction_id"": ""01a07757-a785-7bd1-a8ec-ac4837c75712""}}",,2026-09-06 15:30:28.390981+00
8e79d732-0e57-4cb8-b01d-14239395ebae,1666,"{""type"": ""entry_created"", ""entry"": {""id"": ""01a07757-9c87-7b01-a7d4-de778f2fce45"", ""layer"": ""Settled"", ""units"": ""1290"", ""version"": 1, ""currency"": ""BTC"", ""metadata"": {""sender"": ""01a07757-9abb-7a51-835e-7da2372de51e""}, ""sequence"": 1, ""direction"": ""debit"", ""account_id"": ""01a07757-9abb-7a51-835e-7da2372de51e"", ""entry_type"": ""TEST_BTC_DR"", ""journal_id"": ""01a07757-9506-7103-9ec6-09cbefd8da74"", ""description"": null, ""transaction_id"": ""01a07757-9c84-76f2-ade1-272512a46d92""}}",,2026-09-06 15:30:25.542209+00
8e7ea51a-8a8d-49da-b124-4edb501b6475,1415,"{""type"": ""account_created"", ""account"": {""id"": ""01a07757-932d-7a30-ad58-6f6f7c3cef42"", ""code"": ""LOCKCEIL-01a07757932d7a30ad586f7a95bd9752-649"", ""name"": ""lock ceiling 649"", ""config"": {""is_account_set"": false, ""eventually_consistent"": false}, ""status"": ""active"", ""version"": 1, ""metadata"": null, ""description"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}}",,2026-09-06 15:30:23.414343+00
8e7fc6f3-3d03-44fa-9530-bac124e49da6,1660,"{""type"": ""entry_created"", ""entry"": {""id"": ""01a07757-9c1b-7ea0-a654-2ec6f02a5654"", ""layer"": ""Settled"", ""units"": ""100"", ""version"": 1, ""currency"": ""USD"", ""metadata"": null, ""sequence"": 3, ""direction"": ""debit"", ""account_id"": ""01a07757-9abb-7a51-835e-7da2372de51e"", ""entry_type"": ""TEST_USD_DR"", ""journal_id"": ""01a07757-9506-7103-9ec6-09cbefd8da74"", ""description"": null, ""transaction_id"": ""01a07757-9c16-7053-ac2a-14ebeaef77dc""}}",,2026-09-06 15:30:25.43329+00
8e8df05f-7e0e-4f27-bf6f-749edde1ee9e,2945,"{""type"": ""entry_created"", ""entry"": {""id"": ""01a07757-a46b-7411-9aed-ffd4358ad811"", ""layer"": ""Pending"", ""units"": ""100"", ""version"": 1, ""currency"": ""USD"", ""metadata"": null, ""sequence"": 5, ""direction"": ""debit"", ""account_id"": ""01a07757-9df2-7483-9d35-d23aae7110aa"", ""entry_type"": ""TEST_USD_PENDING_DR"", ""journal_id"": ""01a07757-99b6-7ff0-bf13-83dd6ad07a1e"", ""description"": null, ""transaction_id"": ""01a07757-a462-7970-8bdb-7ac4f6b6e24a""}}",,2026-09-06 15:30:27.558052+00
8e93dabd-29ad-48e9-8fea-42b0a6f9a217,454,"{""type"": ""tx_template_created"", ""tx_template"": {""id"": ""01a07757-6c70-7023-b7fb-344c474e43a1"", ""code"": ""indkeYEIjObfIWRZfrP79pyH9nBPX7Tk"", ""params"": [{""name"": ""recipient"", ""type"": ""Uuid"", ""default"": null, ""description"": null}, {""name"": ""sender"", ""type"": ""Uuid"", ""default"": null, ""description"": null}, {""name"": ""journal_id"", ""type"": ""Uuid"", ""default"": null, ""description"": null}, {""name"": ""effective"", ""type"": ""Date"", ""default"": ""date()"", ""description"": null}], ""entries"": [{""layer"": ""SETTLED"", ""units"": ""decimal('1290')"", ""currency"": ""'BTC'"", ""metadata"": ""{\""sender\"": params.sender}"", ""direction"": ""DEBIT"", ""account_id"": ""params.sender"", ""entry_type"": ""'TEST_BTC_DR'"", ""description"": null}, {""layer"": ""SETTLED"", ""units"": ""decimal('1290')"", ""currency"": ""'BTC'"", ""metadata"": null, ""direction"": ""CREDIT"", ""account_id"": ""params.recipient"", ""entry_type"": ""'TEST_BTC_CR'"", ""description"": null}, {""layer"": ""SETTLED"", ""units"": ""decimal('100')"", ""currency"": ""'USD'"", ""metadata"": null, ""direction"": ""DEBIT"", ""account_id"": ""params.sender"", ""entry_type"": ""'TEST_USD_DR'"", ""description"": null}, {""layer"": ""SETTLED"", ""units"": ""decimal('100')"", ""currency"": ""'USD'"", ""metadata"": null, ""direction"": ""CREDIT"", ""account_id"": ""params.recipient"", ""entry_type"": ""'TEST_USD_CR'"", ""description"": null}, {""layer"": ""PENDING"", ""units"": ""decimal('100')"", ""currency"": ""'USD'"", ""metadata"": null, ""direction"": ""DEBIT"", ""account_id"": ""params.sender"", ""entry_type"": ""'TEST_USD_PENDING_DR'"", ""description"": null}, {""layer"": ""PENDING"", ""units"": ""decimal('100')"", ""currency"": ""'USD'"", ""metadata"": null, ""direction"": ""CREDIT"", ""account_id"": ""params.recipient"", ""entry_type"": ""'TEST_USD_PENDING_CR'"", ""description"": null}], ""version"": 1, ""metadata"": null, ""description"": null, ""transaction"": {""metadata"": ""{\""foo\"": \""bar\""}"", ""effective"": ""params.effective"", ""journal_id"": ""params.journal_id"", ""description"": null, ""external_id"": null, ""correlation_id"": null}}}",,2026-09-06 15:30:13.239026+00
8ea5862d-de4f-47cd-8cf6-168ed4872b32,342,"{""type"": ""account_set_member_created"", ""member_id"": {""id"": ""01a07757-1629-7613-b694-c12187687723"", ""type"": ""AccountSet""}, ""account_set_id"": ""01a07757-1619-7043-ab6e-a1e3a608f381""}",,2026-09-06 15:29:51.591475+00
8ed23500-eb09-4914-a570-98e56d1ed776,1684,"{""type"": ""account_created"", ""account"": {""id"": ""01a07757-9dcb-76e1-8828-1f242afd1d85"", ""code"": ""BATCH-DEADLOCK-3-TbPinAExT5Le95pjD4Y19Llz"", ""name"": ""batch deadlock probe 3"", ""config"": {""is_account_set"": false, ""eventually_consistent"": false}, ""status"": ""active"", ""version"": 1, ""metadata"": null, ""description"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}}",,2026-09-06 15:30:25.868876+00
8edabea1-85ed-477c-9319-da9d79e1de59,4801,"{""type"": ""entry_created"", ""entry"": {""id"": ""01a07757-a7f7-79a2-af5d-1e47c12dcb08"", ""layer"": ""Pending"", ""units"": ""100"", ""version"": 1, ""currency"": ""USD"", ""metadata"": null, ""sequence"": 6, ""direction"": ""credit"", ""account_id"": ""01a07757-932e-71e2-a31e-327a994e5526"", ""entry_type"": ""TEST_USD_PENDING_CR"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""description"": null, ""transaction_id"": ""01a07757-a785-7bd1-a8ec-ab6edc12532f""}}",,2026-09-06 15:30:28.390981+00
8ef5b14c-689a-405f-abea-c4f988df3f6c,93,"{""type"": ""journal_created"", ""journal"": {""id"": ""01a07757-0847-7c50-9139-9b8a7a2d38f4"", ""code"": null, ""name"": ""7MDBTBCJDbI7HjfJGr4U70HwfKIBHWIU"", ""config"": {""enable_effective_balances"": false}, ""status"": ""active"", ""version"": 1, ""description"": null}}",,2026-09-06 15:29:47.59653+00
8effa036-998c-46ad-9859-2d8b52fb1a26,4818,"{""type"": ""entry_created"", ""entry"": {""id"": ""01a07757-a7fa-72d0-a038-c08f2e5a8323"", ""layer"": ""Settled"", ""units"": ""1290"", ""version"": 1, ""currency"": ""BTC"", ""metadata"": null, ""sequence"": 2, ""direction"": ""credit"", ""account_id"": ""01a07757-932e-71e2-a31e-3339b0ef2b93"", ""entry_type"": ""TEST_BTC_CR"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""description"": null, ""transaction_id"": ""01a07757-a785-7bd1-a8ec-ab9fffb4845c""}}",,2026-09-06 15:30:28.390981+00
8f228a45-79dc-4f48-9062-37b3f05eeacc,27,"{""type"": ""account_set_created"", ""account_set"": {""id"": ""01a07756-ffad-7eb1-88f6-b68375d40999"", ""name"": ""batch-account-leaf"", ""version"": 1, ""metadata"": null, ""journal_id"": ""01a07756-fd01-71c1-92da-b5887157c341"", ""description"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}}",,2026-09-06 15:29:45.390275+00
8f285000-ed35-4442-9439-462258ed2fcf,5125,"{""type"": ""journal_created"", ""journal"": {""id"": ""01a07757-b129-7442-bc60-8b5951028d23"", ""code"": null, ""name"": ""ZGhRLlHX2lfkBuLmBEhaCzNA4LTPxYLS"", ""config"": {""enable_effective_balances"": false}, ""status"": ""active"", ""version"": 1, ""description"": null}}",,2026-09-06 15:30:30.826392+00
8f2c1837-b37d-4711-bbf5-0780778a4b19,4122,"{""type"": ""entry_created"", ""entry"": {""id"": ""01a07757-a5cf-7b82-8506-dcd72750c1cb"", ""layer"": ""Pending"", ""units"": ""100"", ""version"": 1, ""currency"": ""USD"", ""metadata"": null, ""sequence"": 6, ""direction"": ""credit"", ""account_id"": ""01a07757-9320-7450-bf66-137845580739"", ""entry_type"": ""TEST_USD_PENDING_CR"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""description"": null, ""transaction_id"": ""01a07757-a537-74a3-a019-0f6f2ab3ee28""}}",,2026-09-06 15:30:27.812062+00
8f605a59-1673-48af-b6b4-59b11470c5b4,2975,"{""type"": ""transaction_created"", ""transaction"": {""id"": ""01a07757-a223-7961-ab24-de883b7e3e93"", ""version"": 1, ""metadata"": {""foo"": ""bar""}, ""effective"": ""2026-09-06"", ""entry_ids"": [""01a07757-a259-78c3-82a3-08a2fc0a4a75"", ""01a07757-a259-78c3-82a3-08b8893bff77"", ""01a07757-a259-78c3-82a3-08cca99a2fd4"", ""01a07757-a259-78c3-82a3-08d8a02c9613"", ""01a07757-a25a-7921-8fa2-82828040f0d4"", ""01a07757-a25a-7921-8fa2-8296395e8b48""], ""created_at"": ""2026-09-06T15:30:27.026135Z"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""description"": null, ""external_id"": null, ""modified_at"": ""2026-09-06T15:30:27.026135Z"", ""correlation_id"": ""01a07757-a223-7961-ab24-de883b7e3e93"", ""tx_template_id"": ""01a07757-920b-70c0-aaa2-cdc1b16ae111""}}",,2026-09-06 15:30:27.026135+00
8f606e8c-cc07-4480-bc69-97476630c17e,4923,"{""type"": ""entry_created"", ""entry"": {""id"": ""01a07757-a816-7871-b615-d7cc0a689ba5"", ""layer"": ""Settled"", ""units"": ""1290"", ""version"": 1, ""currency"": ""BTC"", ""metadata"": null, ""sequence"": 2, ""direction"": ""credit"", ""account_id"": ""01a07757-9330-7793-a5c3-a5c3957af505"", ""entry_type"": ""TEST_BTC_CR"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""description"": null, ""transaction_id"": ""01a07757-a785-7bd1-a8ec-ac84921dc9d1""}}",,2026-09-06 15:30:28.390981+00
8f60fbea-8370-4a36-8967-6acd412a8a21,1049,"{""type"": ""account_created"", ""account"": {""id"": ""01a07757-9312-7c83-afc2-20e2047c2289"", ""code"": ""LOCKCEIL-01a0775793127c83afc220ff1f76f388-283"", ""name"": ""lock ceiling 283"", ""config"": {""is_account_set"": false, ""eventually_consistent"": false}, ""status"": ""active"", ""version"": 1, ""metadata"": null, ""description"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}}",,2026-09-06 15:30:23.414343+00
8f71efc7-28f5-43cd-8c1e-2c0a46847039,5199,"{""type"": ""entry_created"", ""entry"": {""id"": ""01a07757-b953-7ec0-a6ea-6f0048a39d13"", ""layer"": ""Settled"", ""units"": ""1"", ""version"": 1, ""currency"": ""USD"", ""metadata"": null, ""sequence"": 2, ""direction"": ""credit"", ""account_id"": ""01a07757-b923-7891-991e-6d40ded07f17"", ""entry_type"": ""TEST_CR"", ""journal_id"": ""01a07757-b8cc-7d73-8fc8-8d3b3bc43b72"", ""description"": null, ""transaction_id"": ""01a07757-b94e-7f01-9314-dbc480085543""}}",,2026-09-06 15:30:32.910501+00
8f758e6b-2219-4ac3-831b-63871200eadc,3795,"{""type"": ""entry_created"", ""entry"": {""id"": ""01a07757-a580-7181-99d8-76248e167a21"", ""layer"": ""Settled"", ""units"": ""1290"", ""version"": 1, ""currency"": ""BTC"", ""metadata"": {""sender"": ""01a07757-931d-7ef2-883f-b4377b7dfece""}, ""sequence"": 1, ""direction"": ""debit"", ""account_id"": ""01a07757-931d-7ef2-883f-b4377b7dfece"", ""entry_type"": ""TEST_BTC_DR"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""description"": null, ""transaction_id"": ""01a07757-a536-7d53-927f-4d2036335d81""}}",,2026-09-06 15:30:27.812062+00
8f9ebe1f-d5dc-4f55-9910-08d98d0f17d9,3391,"{""type"": ""entry_created"", ""entry"": {""id"": ""01a07757-a2e0-7970-bd15-dc6f30cd8bee"", ""layer"": ""Settled"", ""units"": ""100"", ""version"": 1, ""currency"": ""USD"", ""metadata"": null, ""sequence"": 3, ""direction"": ""debit"", ""account_id"": ""01a07757-9312-7c83-afc2-254eab66b097"", ""entry_type"": ""TEST_USD_DR"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""description"": null, ""transaction_id"": ""01a07757-a223-7961-ab24-e235b8da0778""}}",,2026-09-06 15:30:27.026135+00
8fa45a4d-1689-46a8-a11a-08f820c9a4d2,255,"{""type"": ""account_set_member_created"", ""member_id"": {""id"": ""01a07757-11a5-73a2-a7f0-65d9121af084"", ""type"": ""AccountSet""}, ""account_set_id"": ""01a07757-11f6-7ab3-937c-b7e1a5cee91f""}",,2026-09-06 15:29:50.211315+00
8fb16d42-49a1-4755-8682-c7d31a231747,2732,"{""type"": ""entry_created"", ""entry"": {""id"": ""01a07757-a2e5-7fb0-866a-ba3d6fe321cb"", ""layer"": ""Settled"", ""units"": ""1290"", ""version"": 1, ""currency"": ""BTC"", ""metadata"": null, ""sequence"": 2, ""direction"": ""credit"", ""account_id"": ""01a07757-9dcb-76e1-8828-1f242afd1d85"", ""entry_type"": ""TEST_BTC_CR"", ""journal_id"": ""01a07757-99b6-7ff0-bf13-83dd6ad07a1e"", ""description"": null, ""transaction_id"": ""01a07757-a2e0-7970-bd15-dc44bc7717c1""}}",,2026-09-06 15:30:27.170915+00
8fbe9825-0bd7-4e78-9670-088c04a805a3,125,"{""type"": ""account_set_created"", ""account_set"": {""id"": ""01a07757-09fa-7110-af2f-4df41f63c993"", ""name"": ""batch-dense-15"", ""version"": 1, ""metadata"": null, ""journal_id"": ""01a07757-079f-7931-b396-6f33eb02fcb1"", ""description"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}}",,2026-09-06 15:29:48.031275+00
8fc62f7c-689a-4d06-b905-dee7f2cd9a36,1361,"{""type"": ""account_created"", ""account"": {""id"": ""01a07757-9326-7163-8c83-7ba6ff285231"", ""code"": ""LOCKCEIL-01a07757932671638c837bb6be86b703-595"", ""name"": ""lock ceiling 595"", ""config"": {""is_account_set"": false, ""eventually_consistent"": false}, ""status"": ""active"", ""version"": 1, ""metadata"": null, ""description"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}}",,2026-09-06 15:30:23.414343+00
8fd5942c-1a52-4a00-a534-8d81efbe9949,3483,"{""type"": ""entry_created"", ""entry"": {""id"": ""01a07757-a300-7f20-aded-7045e86c67a1"", ""layer"": ""Settled"", ""units"": ""100"", ""version"": 1, ""currency"": ""USD"", ""metadata"": null, ""sequence"": 4, ""direction"": ""credit"", ""account_id"": ""01a07757-9313-7b02-923e-8052a6a0e205"", ""entry_type"": ""TEST_USD_CR"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""description"": null, ""transaction_id"": ""01a07757-a224-7902-a4bd-37e7e8ee43b3""}}",,2026-09-06 15:30:27.026135+00
8ff9ec6a-f6d9-48f6-b908-5dc99043bef8,2609,"{""type"": ""entry_created"", ""entry"": {""id"": ""01a07757-9f40-7921-9b07-7a2feb9862ea"", ""layer"": ""Settled"", ""units"": ""100"", ""version"": 1, ""currency"": ""USD"", ""metadata"": null, ""sequence"": 3, ""direction"": ""debit"", ""account_id"": ""01a07757-9dea-7652-b802-95683ec3887c"", ""entry_type"": ""TEST_USD_DR"", ""journal_id"": ""01a07757-99b6-7ff0-bf13-83dd6ad07a1e"", ""description"": null, ""transaction_id"": ""01a07757-9e06-7360-a17f-8e6978012c7b""}}",,2026-09-06 15:30:25.931777+00
900123b2-335e-41f5-bcfc-155503224b10,4457,"{""type"": ""entry_created"", ""entry"": {""id"": ""01a07757-a7b2-7683-ae81-1fd4216c19dd"", ""layer"": ""Pending"", ""units"": ""100"", ""version"": 1, ""currency"": ""USD"", ""metadata"": null, ""sequence"": 5, ""direction"": ""debit"", ""account_id"": ""01a07757-9326-7163-8c83-7e4843ef09e9"", ""entry_type"": ""TEST_USD_PENDING_DR"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""description"": null, ""transaction_id"": ""01a07757-a785-7bd1-a8ec-a851f4dc2538""}}",,2026-09-06 15:30:28.390981+00
90242cb8-a783-4695-825b-93076d311698,1323,"{""type"": ""account_created"", ""account"": {""id"": ""01a07757-9324-7242-8d26-622080e76755"", ""code"": ""LOCKCEIL-01a07757932472428d2662363fd4f2b5-557"", ""name"": ""lock ceiling 557"", ""config"": {""is_account_set"": false, ""eventually_consistent"": false}, ""status"": ""active"", ""version"": 1, ""metadata"": null, ""description"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}}",,2026-09-06 15:30:23.414343+00
902a9268-61bb-4c0c-bfa5-6560c5d467cd,4212,"{""type"": ""entry_created"", ""entry"": {""id"": ""01a07757-a5e2-7623-a4ac-c3f51cc9a96d"", ""layer"": ""Pending"", ""units"": ""100"", ""version"": 1, ""currency"": ""USD"", ""metadata"": null, ""sequence"": 5, ""direction"": ""debit"", ""account_id"": ""01a07757-9324-7242-8d26-60c97d6341d1"", ""entry_type"": ""TEST_USD_PENDING_DR"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""description"": null, ""transaction_id"": ""01a07757-a537-74a3-a019-103729a6eed5""}}",,2026-09-06 15:30:27.812062+00
903a6282-9f1c-44cf-8d82-8f0963278cdf,2544,"{""type"": ""entry_created"", ""entry"": {""id"": ""01a07757-9f15-77f3-844a-a10349fdadd6"", ""layer"": ""Pending"", ""units"": ""100"", ""version"": 1, ""currency"": ""USD"", ""metadata"": null, ""sequence"": 6, ""direction"": ""credit"", ""account_id"": ""01a07757-9310-7272-93cd-3f69ffd14cf9"", ""entry_type"": ""TEST_USD_PENDING_CR"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""description"": null, ""transaction_id"": ""01a07757-9e1b-7fe3-9b11-a0034530db23""}}",,2026-09-06 15:30:25.94797+00
9047dd19-e3f9-4d8f-b37b-e790ba6baecb,1543,"{""type"": ""account_created"", ""account"": {""id"": ""01a07757-9330-7793-a5c3-a901f46bc342"", ""code"": ""LOCKCEIL-01a0775793307793a5c3a912d453a889-777"", ""name"": ""lock ceiling 777"", ""config"": {""is_account_set"": false, ""eventually_consistent"": false}, ""status"": ""active"", ""version"": 1, ""metadata"": null, ""description"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}}",,2026-09-06 15:30:23.414343+00
9057fd2d-4c52-4599-b769-f2d3124b2668,4207,"{""type"": ""transaction_created"", ""transaction"": {""id"": ""01a07757-a537-74a3-a019-103729a6eed5"", ""version"": 1, ""metadata"": {""foo"": ""bar""}, ""effective"": ""2026-09-06"", ""entry_ids"": [""01a07757-a5e1-7380-b3a2-d855e649967e"", ""01a07757-a5e1-7380-b3a2-d861f5b317a4"", ""01a07757-a5e1-7380-b3a2-d87822c063e7"", ""01a07757-a5e2-7623-a4ac-c3e4bf1d2c21"", ""01a07757-a5e2-7623-a4ac-c3f51cc9a96d"", ""01a07757-a5e2-7623-a4ac-c4024f03cab4""], ""created_at"": ""2026-09-06T15:30:27.812062Z"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""description"": null, ""external_id"": null, ""modified_at"": ""2026-09-06T15:30:27.812062Z"", ""correlation_id"": ""01a07757-a537-74a3-a019-103729a6eed5"", ""tx_template_id"": ""01a07757-920b-70c0-aaa2-cdc1b16ae111""}}",,2026-09-06 15:30:27.812062+00
9067436d-24dc-4683-a9c3-402bcc7f892b,495,"{""type"": ""entry_created"", ""entry"": {""id"": ""01a07757-6e89-7700-b0c9-6992ab0bc261"", ""layer"": ""Settled"", ""units"": ""1290"", ""version"": 1, ""currency"": ""BTC"", ""metadata"": null, ""sequence"": 2, ""direction"": ""credit"", ""account_id"": ""01a07757-6e0c-7311-81a9-772875f252f4"", ""entry_type"": ""TEST_BTC_CR"", ""journal_id"": ""01a07757-6c0e-7733-b6e0-6d081b11755d"", ""description"": null, ""transaction_id"": ""01a07757-6e7e-7430-90e0-e6bb70a4db99""}}",,2026-09-06 15:30:13.758673+00
