id,journal_id,tx_template_id,external_id,correlation_id,effective,created_at
01a07757-a223-7961-ab24-de883b7e3e93,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a223-7961-ab24-de883b7e3e93,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a223-7961-ab24-de9b91541da9,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a223-7961-ab24-de9b91541da9,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a223-7961-ab24-dea6f6653b17,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a223-7961-ab24-dea6f6653b17,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a223-7961-ab24-deb540a1dd3d,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a223-7961-ab24-deb540a1dd3d,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a223-7961-ab24-decfd6639d2b,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a223-7961-ab24-decfd6639d2b,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a223-7961-ab24-dedc01b4c88a,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a223-7961-ab24-dedc01b4c88a,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a223-7961-ab24-dee02aad2f2c,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a223-7961-ab24-dee02aad2f2c,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a223-7961-ab24-def6858081d9,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a223-7961-ab24-def6858081d9,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a223-7961-ab24-df0a147a0e50,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a223-7961-ab24-df0a147a0e50,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a223-7961-ab24-df1ee753a55e,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a223-7961-ab24-df1ee753a55e,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a223-7961-ab24-df23dae0b713,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a223-7961-ab24-df23dae0b713,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a223-7961-ab24-df3c03b535c5,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a223-7961-ab24-df3c03b535c5,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a223-7961-ab24-df4194097093,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a223-7961-ab24-df4194097093,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a223-7961-ab24-df519379791a,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a223-7961-ab24-df519379791a,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a223-7961-ab24-df6e059945ec,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a223-7961-ab24-df6e059945ec,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a223-7961-ab24-df77668c26bd,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a223-7961-ab24-df77668c26bd,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a223-7961-ab24-df8fef8f3e09,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a223-7961-ab24-df8fef8f3e09,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a223-7961-ab24-df975ee846b3,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a223-7961-ab24-df975ee846b3,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a223-7961-ab24-dfab85c19a4c,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a223-7961-ab24-dfab85c19a4c,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a223-7961-ab24-dfb9bd485b08,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a223-7961-ab24-dfb9bd485b08,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a223-7961-ab24-dfc32e719c77,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a223-7961-ab24-dfc32e719c77,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a223-7961-ab24-dfd310f7cb62,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a223-7961-ab24-dfd310f7cb62,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a223-7961-ab24-dfe2adf5d1a0,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a223-7961-ab24-dfe2adf5d1a0,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a223-7961-ab24-dff3453b35f0,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a223-7961-ab24-dff3453b35f0,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a223-7961-ab24-e0062500a672,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a223-7961-ab24-e0062500a672,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a223-7961-ab24-e01d854d57a5,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a223-7961-ab24-e01d854d57a5,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a223-7961-ab24-e02e0d5760fb,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a223-7961-ab24-e02e0d5760fb,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a223-7961-ab24-e03894eb9488,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a223-7961-ab24-e03894eb9488,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a223-7961-ab24-e04fd5f9a6ad,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a223-7961-ab24-e04fd5f9a6ad,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a223-7961-ab24-e05e1d2149a1,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a223-7961-ab24-e05e1d2149a1,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a223-7961-ab24-e06c9204cbcf,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a223-7961-ab24-e06c9204cbcf,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a223-7961-ab24-e07359a6c4b4,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a223-7961-ab24-e07359a6c4b4,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a223-7961-ab24-e08bc0830ae5,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a223-7961-ab24-e08bc0830ae5,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a223-7961-ab24-e09ec7781768,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a223-7961-ab24-e09ec7781768,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a223-7961-ab24-e0a2c9d9ad25,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a223-7961-ab24-e0a2c9d9ad25,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a223-7961-ab24-e0b805c8f5a1,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a223-7961-ab24-e0b805c8f5a1,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a223-7961-ab24-e0cdf5e36400,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a223-7961-ab24-e0cdf5e36400,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a223-7961-ab24-e0d21929d6c8,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a223-7961-ab24-e0d21929d6c8,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a223-7961-ab24-e0ed22ef21f9,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a223-7961-ab24-e0ed22ef21f9,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a223-7961-ab24-e0f828608566,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a223-7961-ab24-e0f828608566,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a223-7961-ab24-e1044ffbd765,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a223-7961-ab24-e1044ffbd765,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a223-7961-ab24-e113afb28f55,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a223-7961-ab24-e113afb28f55,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a223-7961-ab24-e12a016c5558,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a223-7961-ab24-e12a016c5558,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a223-7961-ab24-e1306ee9b038,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a223-7961-ab24-e1306ee9b038,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a223-7961-ab24-e149a647eca5,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a223-7961-ab24-e149a647eca5,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a223-7961-ab24-e158e982e214,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a223-7961-ab24-e158e982e214,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a223-7961-ab24-e163bbd138b0,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a223-7961-ab24-e163bbd138b0,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a223-7961-ab24-e17d86b01e5e,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a223-7961-ab24-e17d86b01e5e,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a223-7961-ab24-e18d6bf07fe3,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a223-7961-ab24-e18d6bf07fe3,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a223-7961-ab24-e1912b53ccde,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a223-7961-ab24-e1912b53ccde,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a223-7961-ab24-e1a312890e36,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a223-7961-ab24-e1a312890e36,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a223-7961-ab24-e1bc2a5b0bdb,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a223-7961-ab24-e1bc2a5b0bdb,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a223-7961-ab24-e1c5657d1eb9,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a223-7961-ab24-e1c5657d1eb9,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a223-7961-ab24-e1de278ad95c,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a223-7961-ab24-e1de278ad95c,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a223-7961-ab24-e1e27668c94b,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a223-7961-ab24-e1e27668c94b,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a223-7961-ab24-e1fecd38db2b,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a223-7961-ab24-e1fecd38db2b,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a223-7961-ab24-e20dd2dafa9f,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a223-7961-ab24-e20dd2dafa9f,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a223-7961-ab24-e2166d940901,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a223-7961-ab24-e2166d940901,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a223-7961-ab24-e22d8aa763e4,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a223-7961-ab24-e22d8aa763e4,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a223-7961-ab24-e235b8da0778,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a223-7961-ab24-e235b8da0778,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a223-7961-ab24-e248e1852c06,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a223-7961-ab24-e248e1852c06,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a223-7961-ab24-e25e9bba837a,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a223-7961-ab24-e25e9bba837a,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a223-7961-ab24-e2600cc4a4be,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a223-7961-ab24-e2600cc4a4be,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a223-7961-ab24-e27d4cfff2c5,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a223-7961-ab24-e27d4cfff2c5,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a224-7902-a4bd-3761ad81d110,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a224-7902-a4bd-3761ad81d110,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a224-7902-a4bd-377ff1acb5c8,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a224-7902-a4bd-377ff1acb5c8,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a224-7902-a4bd-3786cfd78a95,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a224-7902-a4bd-3786cfd78a95,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a224-7902-a4bd-3796fdf8c6f6,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a224-7902-a4bd-3796fdf8c6f6,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a224-7902-a4bd-37a184b23148,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a224-7902-a4bd-37a184b23148,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a224-7902-a4bd-37b9275566ed,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a224-7902-a4bd-37b9275566ed,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a224-7902-a4bd-37cd1dbf2149,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a224-7902-a4bd-37cd1dbf2149,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a224-7902-a4bd-37d582af4025,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a224-7902-a4bd-37d582af4025,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a224-7902-a4bd-37e7e8ee43b3,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a224-7902-a4bd-37e7e8ee43b3,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a224-7902-a4bd-37f1095d8aca,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a224-7902-a4bd-37f1095d8aca,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a224-7902-a4bd-38099c2c056a,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a224-7902-a4bd-38099c2c056a,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a224-7902-a4bd-38174bef9ed2,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a224-7902-a4bd-38174bef9ed2,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a224-7902-a4bd-38279cd27304,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a224-7902-a4bd-38279cd27304,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a224-7902-a4bd-383780e3c7d9,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a224-7902-a4bd-383780e3c7d9,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a224-7902-a4bd-384ec729ca61,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a224-7902-a4bd-384ec729ca61,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a224-7902-a4bd-38595eec05b7,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a224-7902-a4bd-38595eec05b7,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a224-7902-a4bd-386420a25e01,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a224-7902-a4bd-386420a25e01,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a224-7902-a4bd-387023b13857,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a224-7902-a4bd-387023b13857,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a224-7902-a4bd-3883e68826eb,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a224-7902-a4bd-3883e68826eb,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a224-7902-a4bd-389e5dd17c83,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a224-7902-a4bd-389e5dd17c83,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a224-7902-a4bd-38a82fb8a475,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a224-7902-a4bd-38a82fb8a475,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a224-7902-a4bd-38b73a3d53b1,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a224-7902-a4bd-38b73a3d53b1,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a224-7902-a4bd-38cb66b63ce7,01a07757-99b6-7ff0-bf13-83dd6ad07a1e,01a07757-99f3-7412-bb47-27981c4a4c0c,,01a07757-a224-7902-a4bd-38cb66b63ce7,2026-09-06,2026-09-06 15:30:26.982843+00
01a07757-a224-7902-a4bd-38d853a275ee,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a224-7902-a4bd-38d853a275ee,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a224-7902-a4bd-38eda7b86bf7,01a07757-99b6-7ff0-bf13-83dd6ad07a1e,01a07757-99f3-7412-bb47-27981c4a4c0c,,01a07757-a224-7902-a4bd-38eda7b86bf7,2026-09-06,2026-09-06 15:30:26.982843+00
01a07757-a224-7902-a4bd-38fb04236464,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a224-7902-a4bd-38fb04236464,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a224-7902-a4bd-39036be81164,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a224-7902-a4bd-39036be81164,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a224-7902-a4bd-39156b3de8a6,01a07757-99b6-7ff0-bf13-83dd6ad07a1e,01a07757-99f3-7412-bb47-27981c4a4c0c,,01a07757-a224-7902-a4bd-39156b3de8a6,2026-09-06,2026-09-06 15:30:26.982843+00
01a07757-a224-7902-a4bd-3921f5a6f6cb,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a224-7902-a4bd-3921f5a6f6cb,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a224-7902-a4bd-393649e358b4,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a224-7902-a4bd-393649e358b4,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a224-7902-a4bd-394fbb2c6984,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a224-7902-a4bd-394fbb2c6984,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a224-7902-a4bd-395edb606ba0,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a224-7902-a4bd-395edb606ba0,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a224-7902-a4bd-39638c9a5566,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a224-7902-a4bd-39638c9a5566,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a224-7902-a4bd-39773b1da0ba,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a224-7902-a4bd-39773b1da0ba,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a224-7902-a4bd-3989bceecaab,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a224-7902-a4bd-3989bceecaab,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a224-7902-a4bd-39924f7e2683,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a224-7902-a4bd-39924f7e2683,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a224-7902-a4bd-39afbc6a5ac2,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a224-7902-a4bd-39afbc6a5ac2,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a224-7902-a4bd-39bda12991ab,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a224-7902-a4bd-39bda12991ab,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a224-7902-a4bd-39cba471e480,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-a224-7902-a4bd-39cba471e480,2026-09-06,2026-09-06 15:30:27.026135+00
01a07757-a251-70f3-9f87-9def85db3acb,01a07757-9fb2-7d52-8bc6-bc50b332b733,01a07757-a0d6-7892-8cc3-9da563b7fc76,,01a07757-a251-70f3-9f87-9def85db3acb,2026-09-06,2026-09-06 15:30:27.027523+00
01a07757-a257-7dc0-badf-e1277dee2c09,01a07757-99b6-7ff0-bf13-83dd6ad07a1e,01a07757-99f3-7412-bb47-27981c4a4c0c,,01a07757-a257-7dc0-badf-e1277dee2c09,2026-09-06,2026-09-06 15:30:27.033964+00
01a07757-a257-7dc0-badf-e1334a775a8e,01a07757-99b6-7ff0-bf13-83dd6ad07a1e,01a07757-99f3-7412-bb47-27981c4a4c0c,,01a07757-a257-7dc0-badf-e1334a775a8e,2026-09-06,2026-09-06 15:30:27.033964+00
01a07757-a257-7dc0-badf-e1417fc3a1e3,01a07757-99b6-7ff0-bf13-83dd6ad07a1e,01a07757-99f3-7412-bb47-27981c4a4c0c,,01a07757-a257-7dc0-badf-e1417fc3a1e3,2026-09-06,2026-09-06 15:30:27.033964+00
01a07757-a280-7c12-986b-54c6d6ce2301,01a07757-99b6-7ff0-bf13-83dd6ad07a1e,01a07757-99f3-7412-bb47-27981c4a4c0c,,01a07757-a280-7c12-986b-54c6d6ce2301,2026-09-06,2026-09-06 15:30:27.074188+00
